"stock","model","common.name","species","family","order","wg","area","ecoregion","productivity","Year","FFmsy","BBmsy","BBtri","BBlim","ABImsy","lBBmsy","uBBmsy"
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1972,0.839042447012383,1.29659783202532,3.40022446855096,4.76038324703289,1.31744345358684,1.62074729003165,1.08049819335443
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1973,0.950605991179472,1.47868210132078,3.87772595166663,5.42889501197113,1.28067616584895,1.84835262665098,1.23223508443398
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1974,0.956816920814915,1.40126552632102,3.674707154254,5.14466457631177,1.39699838163406,1.75158190790127,1.16772127193418
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1975,0.905326931019126,1.42924583274017,3.74808327765483,5.24739263788543,1.69817571380601,1.78655729092521,1.19103819395014
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1976,0.87697018469744,1.25492858911621,3.29095020028827,4.60739705427393,2.29699434158629,1.56866073639526,1.04577382426351
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1977,0.91120905307769,1.18007751673412,3.09465922900591,4.33258571170555,2.7004685648067,1.47509689591765,0.983397930611768
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1978,0.850027182759672,1.0620014441025,2.78501413983796,3.89907630412538,3.21674213565517,1.32750180512812,0.885001203418748
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1979,0.88110012200892,0.946184758263056,2.48129411244704,3.47386210325343,3.29606812308209,1.18273094782882,0.788487298552546
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1980,0.917618121461945,0.927524116380388,2.43235806646491,3.40535064595879,3.09076507862968,1.15940514547549,0.772936763650323
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1981,1.1305921885438,0.751128947444936,1.96977579559097,2.757726080872,2.3131142864546,0.938911184306169,0.625940789537446
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1982,1.18514348035652,0.702040141108637,1.84104431362025,2.57749939413203,1.38913726128474,0.877550176385797,0.585033450923865
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1983,1.42573673896975,0.722749995551803,1.89535425620883,2.65353441571288,0.942389374831026,0.903437494439753,0.602291662959835
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1984,1.44617120811251,0.800672802474657,2.09970060649032,2.93962345232489,0.374263812091139,1.00084100309332,0.667227335395548
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1985,1.44135761162935,0.895802453924716,2.34917053506482,3.28888641411125,0.310066169031597,1.11975306740589,0.746502044937263
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1986,1.6473672494757,0.808694348095823,2.12073647052079,2.96907408878836,0.304182950643791,1.01086793511978,0.673911956746519
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1987,1.56989750056226,0.783430071657881,2.05448291926323,2.87631777273335,0.276013801209286,0.979287589572352,0.652858393048235
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1988,1.38650232610213,0.865375855026861,2.26937920462147,3.17717693251255,0.226045028788495,1.08171981878358,0.721146545855717
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1989,1.30586757587671,0.949545948667998,2.49010856637875,3.48620251760441,0.20039571990525,1.186932435835,0.791288290556665
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1990,1.59103604839489,0.915233619385507,2.40012721771564,3.36022680374108,0.236334815614462,1.14404202423188,0.762694682821256
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1991,2.12297145976418,0.748771261832456,1.96359295299267,2.74906997578359,0.346581470603654,0.93596407729057,0.623976051527046
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1992,1.90573417172878,0.597843135785782,1.56779597223201,2.1949461719389,0.608088547147309,0.747303919732228,0.498202613154819
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1993,1.6203425299072,0.586530678024459,1.53812995341767,2.15341314367087,0.666971637260437,0.733163347530574,0.488775565020383
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1994,1.46782346779002,0.566677189028969,1.4860657609586,2.08052221783795,0.546781251579966,0.708346486286211,0.472230990857474
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1995,1.47821416256457,0.549479913429999,1.44096727641718,2.01738342442499,0.556322922536732,0.686849891787499,0.457899927858333
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1996,1.15585264319714,0.456868851669987,1.19810214855946,1.67736731765451,0.396247855547971,0.571086064587484,0.380724043058322
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1997,1.11317608795226,0.503277714064152,1.31980569114811,1.84775474666166,0.344383367908724,0.62909714258019,0.41939809505346
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1998,1.11068699369337,0.587689599673586,1.54116913307011,2.1576680568497,0.308549033095992,0.734611999591983,0.489741333061322
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",1999,1.15847559828052,0.718679598950939,1.88467996555593,2.63859019221587,0.310160535735486,0.898349498688674,0.598899665792449
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2000,1.17985084720915,0.826089305914793,2.16635336092781,3.0329386609317,0.233301921272293,1.03261163239349,0.688407754928994
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2001,1.61643453320362,0.874739258431656,2.29393398373611,3.21155412149318,0.501250217238091,1.09342407303957,0.72894938202638
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2002,1.42975348818911,0.891838219090866,2.33877464518424,3.27433195734428,0.211621933341446,1.11479777386358,0.743198515909055
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2003,1.30796906817966,0.961945141981409,2.52262446255968,3.5317254320101,0.165388301674926,1.20243142747676,0.801620951651174
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2004,1.34552782553159,1.04951073091241,2.75225824007508,3.85321737983525,0.0927892781535486,1.31188841364051,0.874592275760339
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2005,1.39060076081166,1.01581242218345,2.66388711137282,3.72949600658871,0.160976787078582,1.26976552772931,0.846510351819542
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2006,1.66429706313825,0.942989659895049,2.47291522164374,3.46213148611988,0.165831750735201,1.17873707486881,0.785824716579207
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2007,1.720151985845,0.820942803236647,2.15285706785877,3.01404357679324,0.490884392626493,1.02617850404581,0.684119002697206
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2008,1.85316256872981,0.739494531617859,1.939265467411,2.71501100236095,0.942958361320029,0.924368164522324,0.616245443014882
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2009,1.92909785755418,0.677104778332717,1.77565331222513,2.48595066538569,1.15165287420379,0.846380972915896,0.564253981943931
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2010,2.07596951211746,0.542622394475011,1.42298397953947,1.99220644391242,1.51459139398886,0.678277993093764,0.452185328729176
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2011,1.81357251762478,0.418997113924911,1.09878653490753,1.5383234434132,1.43111533896694,0.523746392406139,0.349164261604092
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2012,1.91489104196565,0.364252693111011,0.955223654752692,1.33733249828418,0.554850882368986,0.455315866388764,0.303543910925842
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2013,1.79493586290737,0.336811947278163,0.883262485983505,1.23658540190447,0.316360274600896,0.421014934097704,0.280676622731803
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2014,1.76830446925649,0.382293547848688,1.0025343583475,1.40356844325814,0.327288272149739,0.47786693481086,0.318577956540574
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2015,2.20502247710867,0.36296076988812,0.951835689074005,1.33258927759169,0.330901977033969,0.453700962360151,0.3024673082401
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2016,1.96777796284802,0.350516190360897,0.919200771164882,1.28689973035156,0.123853511523402,0.438145237951121,0.292096825300747
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2017,1.5562504141454,0.439435288245161,1.15238401802816,1.61336100728301,0.123513831554765,0.549294110306452,0.366196073537635
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2018,1.42528982817624,0.457788969241088,1.20051508355127,1.68074547560186,0.200782970453862,0.57223621155136,0.381490807700907
"pok.27.5b","SAM","Saithe","Pollachius virens","Gadidae","Gadiformes","NWWG","Faroes grounds","Faroes","Low",2019,1.20586782697127,0.48362147717698,1.26825877662104,1.77558802042917,0.370245328378751,0.604526846471225,0.403017897647483
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1988,1.2370530622348,1.18781198362367,1.08473100213819,1.7045772890743,1.51033118824844,1.48476497952959,0.989843319686394
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1989,1.40343508673285,0.826024963910004,0.754340669438086,1.18539248054556,0.910376674672985,1.03253120488751,0.68835413659167
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1990,1.06575608946977,0.738227450124277,0.674162420332118,1.05939808909333,0.470020890489805,0.922784312655346,0.615189541770231
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1991,0.89904043185889,1.04676909593879,0.955928131808368,1.50217277855601,0.613577455111039,1.30846136992348,0.872307579948989
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1992,0.918874985548616,1.35357022347259,1.23610437107445,1.94244972597414,1.02950924549278,1.69196277934074,1.12797518622716
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1993,0.819499853446755,1.38843491643043,1.26794342797303,1.9924825296719,0.927764372085648,1.73554364553804,1.15702909702536
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1994,0.641304128888154,1.65685251836573,1.51306714986928,2.37767694979458,1.09277005680078,2.07106564795716,1.38071043197144
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1995,0.80276579920848,1.83302405921825,1.67395013024989,2.63049306182126,1.71603359493175,2.29128007402282,1.52752004934855
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1996,0.895510801991963,1.58707590069476,1.44934590319424,2.27754356216238,1.14993830456808,1.98384487586845,1.32256325057896
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1997,0.891415499273907,1.56179039534279,1.42625473056915,2.24125743375152,0.908316048661939,1.95223799417849,1.30149199611899
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1998,0.976634449170722,1.70599601031028,1.55794585963188,2.44820063656438,1.35149175445967,2.13249501288785,1.42166334192524
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",1999,0.8517361246442,1.42025397834805,1.29700116050717,2.03814468079699,1.5141452526916,1.77531747293506,1.18354498195671
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2000,0.85017818456784,1.27824337662394,1.16731455652756,1.83435144597188,1.10777179119848,1.59780422077992,1.06520281385328
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2001,0.877991017853475,1.28496867713271,1.17345622041135,1.84400263207498,1.16125915080202,1.60621084641588,1.07080723094392
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2002,0.87332472741841,1.25716835919448,1.14806847626274,1.80410760555573,0.865678601660034,1.5714604489931,1.04764029932873
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2003,0.832303255924353,1.50825024539375,1.37736091462054,2.1644242944037,0.875774841879,1.88531280674219,1.25687520449479
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2004,0.976713769873976,1.66362468921762,1.51925161658295,2.38739539748749,1.20063941216702,2.07953086152202,1.38635390768135
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2005,0.899994611480067,1.57963974000943,1.44255506917046,2.26687225155357,1.14450424734118,1.97454967501179,1.31636645000786
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2006,0.874634292456176,1.50778932028938,1.37693998962797,2.16376284084396,0.977611631147192,1.88473665036173,1.25649110024115
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2007,0.712697454535333,1.72049150479722,1.5711834026758,2.46900248991912,0.951182714859348,2.15061438099653,1.43374292066435
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2008,0.746833512882383,1.93313178696697,1.76537028540893,2.7741533056426,1.63013493847519,2.41641473370871,1.6109431558058
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2009,0.766410439378545,1.76303632300627,1.61003608637318,2.53005670715786,2.08251294010803,2.20379540375784,1.46919693583856
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2010,0.779226418990049,1.35631481107628,1.2386107772253,1.94638836421118,2.51052060858246,1.69539351384535,1.13026234256356
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2011,1.2237542324855,0.951243682308228,0.868692627296089,1.36508841432243,1.67984117250011,1.18905460288528,0.79270306859019
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2012,1.32891369479846,0.623033419848194,0.568965185732318,0.894088149007928,0.721450621481335,0.778791774810243,0.519194516540162
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2013,1.30479221264473,0.643054458314992,0.587248753686973,0.922819470079529,0.591773863454894,0.80381807289374,0.535878715262493
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2014,1.38396165175034,0.663471244778472,0.605893725741733,0.952118711879866,0.46427442327292,0.82933905597309,0.55289270398206
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2015,1.06481934477652,0.960059076552507,0.876743001904761,1.3777390029932,0.482005947700597,1.20007384569063,0.800049230460423
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2016,1.27410013788278,1.10864591343897,1.01243514064602,1.59096950672947,1.29416013683065,1.38580739179871,0.923871594532476
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2017,1.30749141566481,0.860698586578256,0.78600523755429,1.23515108758531,0.953352473585709,1.07587323322282,0.717248822148547
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2018,1.145068543803,0.76271644769005,0.696526207898768,1.09454118384092,0.868989094480623,0.953395559612563,0.635597039741709
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2019,0.920680273326592,0.728817541895616,0.665569124992762,1.04589433927434,0.758840311282924,0.91102192736952,0.60734795157968
"pra.27.3a4a","SS3","Northern shrimp","Pandalus borealis","Pandalidae","Decapoda","NIPAG","North Sea","Greater North Sea","High",2020,0.880705309337295,0.92929897536395,0.848652331118342,1.33359652032882,0.795532930577067,1.16162371920494,0.774415812803291
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1986,7.20300086904762,0.526796964435146,1.09469148146591,1.53256807405227,0.00654965347789308,0.658496205543933,0.438997470362622
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1987,6.0386265,0.513234937084246,1.06650939839647,1.49311315775506,0.0046085311787019,0.641543671355308,0.427695780903539
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1988,6.99483857142857,0.479412039026849,0.996224941800137,1.39471491852019,0.00547140796724303,0.599265048783561,0.399510032522374
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1989,6.89766291666667,0.455861418034921,0.947286421034858,1.3262009894488,0.00988935949069372,0.569826772543651,0.379884515029101
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1990,9.54230407142857,0.406464898160799,0.844639759852513,1.18249566379352,0.0121838710039182,0.508081122700999,0.338720748467333
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1991,6.83750196428571,0.409659849257557,0.851278913047085,1.19179047826592,0.00954028130254359,0.512074811571946,0.341383207714631
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1992,5.4188911547619,0.432817351113797,0.899400526734132,1.25916073742779,0.010081775275927,0.541021688892246,0.360681125928164
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1993,5.09848679761905,0.456150827199142,0.947887817337646,1.3270429442727,0.00857368226412104,0.570188533998928,0.380125689332618
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1994,5.18595061904762,0.469898071384677,0.976454783587485,1.36703669702248,0.0100555894383899,0.587372589230846,0.391581726153897
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1995,4.15848661904762,0.490939362053392,1.02017888074281,1.42825043303993,0.00888632489560983,0.61367420256674,0.409116135044493
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1996,4.65848595238095,0.491426816083239,1.02119181705433,1.42966854387607,0.00810026032684346,0.614283520104048,0.409522346736032
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1997,4.53033591666667,0.484270832829937,1.00632158347715,1.40885021686801,0.00761966752590765,0.605338541037421,0.403559027358281
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1998,5.0978855952381,0.455986892233121,0.947547158178741,1.32656602145024,0.0101861133042474,0.569983615291401,0.379989076860934
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",1999,5.39522697619048,0.416221531639834,0.864914181078034,1.21087985350925,0.0119696886571849,0.520276914549792,0.346851276366528
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2000,4.3456583452381,0.393381183430572,0.817451617118116,1.14443226396536,0.0304137415898586,0.491726479288215,0.32781765285881
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2001,3.27085520238095,0.387761923632319,0.805774716436111,1.12808460301056,0.0512752014455917,0.484702404540399,0.323134936360266
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2002,2.98475244047619,0.383738655625226,0.797414309083078,1.11638003271631,0.0589359261599418,0.479673319531533,0.319782213021022
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2003,2.41586805952381,0.385775290332169,0.801646464571935,1.12230505040071,0.0576788994210709,0.482219112915211,0.321479408610141
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2004,2.27949822857143,0.387074277938651,0.804345779039076,1.12608409065471,0.0570622293186235,0.483842847423313,0.322561898282209
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2005,2.21715746904762,0.385873557688746,0.801850665517296,1.12259093172421,0.0758329824749042,0.482341947110932,0.321561298073955
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2006,2.37281109404762,0.378110070349971,0.785718029929053,1.10000524190067,0.0822478174560395,0.472637587937464,0.315091725291643
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2007,2.44953896190476,0.365928215005539,0.7604039636487,1.06456554910818,0.0876600487145283,0.457410268756923,0.304940179171282
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2008,2.30440568571429,0.354144577969023,0.735917400597996,1.03028436083719,0.101480768940229,0.442680722461278,0.295120481640852
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2009,2.34805744404762,0.340107623640681,0.706748412607647,0.989447777650705,0.162502596982499,0.425134529550851,0.283423019700568
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2010,3.07597969047619,0.314354828279487,0.65323374261318,0.914527239658452,0.245569080960985,0.392943535349359,0.261962356899573
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2011,2.62851241428571,0.29685482514379,0.616868490625034,0.863615886875047,0.468763274717472,0.371068531429737,0.247379020953158
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2012,2.75762101428571,0.279422916405723,0.580644739750322,0.812902635650451,0.47059238328227,0.349278645507153,0.232852430338102
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2013,3.11811896428571,0.260593586903688,0.541517128926495,0.758123980497093,0.393620819750988,0.32574198362961,0.21716132241974
"reg.27.1-2","Gadget","Golden redfish","Sebastes norvegicus","Scorpaenidae","Scorpaeniformes","AFWG","Northeast Arctic","Icelandic Waters","Low",2014,2.73064796547619,0.24934440286577,0.518141166703639,0.725397633385095,0.42086349489504,0.311680503582213,0.207787002388142
